Domain,Area,Element,Item,Year,Unit,Value
"SDG Indicators","Sint Maarten (Dutch part)","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","0.276745"
"SDG Indicators","Sint Maarten (Dutch part)","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","0.248793"
"SDG Indicators","Sint Maarten (Dutch part)","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","0.184619"
"SDG Indicators","Sint Maarten (Dutch part)","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","0.136693"
"SDG Indicators","Sint Maarten (Dutch part)","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","0.119364"
"SDG Indicators","Sint Maarten (Dutch part)","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","0.119003"
"SDG Indicators","Sint Maarten (Dutch part)","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","0.07646"
"SDG Indicators","Sint Maarten (Dutch part)","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","0.105613"
"SDG Indicators","Sint Maarten (Dutch part)","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","0.094295"
"SDG Indicators","Sint Maarten (Dutch part)","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","0.088588"
"SDG Indicators","Sint Maarten (Dutch part)","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","0.093679"
"SDG Indicators","Sint Maarten (Dutch part)","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","0.092187"
"SDG Indicators","Sint Maarten (Dutch part)","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","0.091485"
"SDG Indicators","Sint Maarten (Dutch part)","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%",""
"SDG Indicators","Slovakia","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","2.12023"
"SDG Indicators","Slovakia","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","2.04291"
"SDG Indicators","Slovakia","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","1.81038"
"SDG Indicators","Slovakia","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","1.66748"
"SDG Indicators","Slovakia","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","1.61879"
"SDG Indicators","Slovakia","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","1.8483"
"SDG Indicators","Slovakia","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","2.296"
"SDG Indicators","Slovakia","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","2.5332"
"SDG Indicators","Slovakia","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","2.08513"
"SDG Indicators","Slovakia","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","1.66759"
"SDG Indicators","Slovakia","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","2.16272"
"SDG Indicators","Slovakia","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","2.27213"
"SDG Indicators","Slovakia","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","2.73096"
"SDG Indicators","Slovakia","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","3.22726"
"SDG Indicators","Slovakia","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","2.62378"
"SDG Indicators","Slovakia","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","2.69155"
"SDG Indicators","Slovakia","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","2.39904"
"SDG Indicators","Slovakia","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","2.37973"
"SDG Indicators","Slovakia","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","2.46611"
"SDG Indicators","Slovakia","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","2.18288"
"SDG Indicators","Slovenia","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","2.78806"
"SDG Indicators","Slovenia","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","2.97922"
"SDG Indicators","Slovenia","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","2.25208"
"SDG Indicators","Slovenia","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","2.42963"
"SDG Indicators","Slovenia","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","2.42521"
"SDG Indicators","Slovenia","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","2.11914"
"SDG Indicators","Slovenia","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","2.04806"
"SDG Indicators","Slovenia","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","1.82791"
"SDG Indicators","Slovenia","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","1.8159"
"SDG Indicators","Slovenia","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","1.89387"
"SDG Indicators","Slovenia","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","2.1426"
"SDG Indicators","Slovenia","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","1.96351"
"SDG Indicators","Slovenia","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","1.97122"
"SDG Indicators","Slovenia","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","2.0171"
"SDG Indicators","Slovenia","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","2.0966"
"SDG Indicators","Slovenia","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","1.98018"
"SDG Indicators","Slovenia","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","1.81974"
"SDG Indicators","Slovenia","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","2.24353"
"SDG Indicators","Slovenia","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","2.00582"
"SDG Indicators","Slovenia","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","2.1222"
"SDG Indicators","Solomon Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","24.4411"
"SDG Indicators","Solomon Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","30.4386"
"SDG Indicators","Solomon Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","36.543"
"SDG Indicators","Solomon Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","35.281"
"SDG Indicators","Solomon Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","29.9269"
"SDG Indicators","Solomon Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","29.2542"
"SDG Indicators","Solomon Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","31.3543"
"SDG Indicators","Solomon Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","29.2715"
"SDG Indicators","Solomon Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","27.6168"
"SDG Indicators","Solomon Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","28.8347"
"SDG Indicators","Solomon Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","28.3884"
"SDG Indicators","Solomon Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","27.7493"
"SDG Indicators","Solomon Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","27.6813"
"SDG Indicators","Solomon Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","28.6713"
"SDG Indicators","Solomon Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","27.4212"
"SDG Indicators","Solomon Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","28.4327"
"SDG Indicators","Solomon Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","27.4384"
"SDG Indicators","Solomon Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","27.7644"
"SDG Indicators","Solomon Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","27.8787"
"SDG Indicators","Solomon Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","24.5879"
"SDG Indicators","Somalia","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","53.9939"
"SDG Indicators","Somalia","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","53.2723"
"SDG Indicators","Somalia","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","53.2728"
"SDG Indicators","Somalia","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","53.2986"
"SDG Indicators","Somalia","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","52.7793"
"SDG Indicators","Somalia","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","52.8073"
"SDG Indicators","Somalia","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","52.9636"
"SDG Indicators","Somalia","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","52.8486"
"SDG Indicators","Somalia","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","52.8737"
"SDG Indicators","Somalia","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","52.8963"
"SDG Indicators","Somalia","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","52.8711"
"SDG Indicators","Somalia","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","52.8792"
"SDG Indicators","Somalia","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","52.8832"
"SDG Indicators","Somalia","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","52.8784"
"SDG Indicators","Somalia","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","52.8802"
"SDG Indicators","Somalia","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","52.8804"
"SDG Indicators","Somalia","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","52.8801"
"SDG Indicators","Somalia","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","52.8798"
"SDG Indicators","Somalia","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","52.8802"
"SDG Indicators","Somalia","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","18.0931"
"SDG Indicators","South Africa","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","3.13027"
"SDG Indicators","South Africa","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","3.70062"
"SDG Indicators","South Africa","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","3.05235"
"SDG Indicators","South Africa","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","2.76347"
"SDG Indicators","South Africa","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","2.38962"
"SDG Indicators","South Africa","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","2.33141"
"SDG Indicators","South Africa","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","2.64337"
"SDG Indicators","South Africa","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","2.85949"
"SDG Indicators","South Africa","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","2.71343"
"SDG Indicators","South Africa","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","2.38737"
"SDG Indicators","South Africa","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","2.28548"
"SDG Indicators","South Africa","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","2.16949"
"SDG Indicators","South Africa","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","2.09775"
"SDG Indicators","South Africa","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","2.1747"
"SDG Indicators","South Africa","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","2.08876"
"SDG Indicators","South Africa","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","2.22407"
"SDG Indicators","South Africa","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","2.36124"
"SDG Indicators","South Africa","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","2.17602"
"SDG Indicators","South Africa","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","1.88454"
"SDG Indicators","South Africa","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","2.40427"
"SDG Indicators","South Georgia and the South Sandwich Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%",""
"SDG Indicators","South Georgia and the South Sandwich Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%",""
"SDG Indicators","South Georgia and the South Sandwich Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%",""
"SDG Indicators","South Georgia and the South Sandwich Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%",""
"SDG Indicators","South Georgia and the South Sandwich Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%",""
"SDG Indicators","South Georgia and the South Sandwich Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%",""
"SDG Indicators","South Georgia and the South Sandwich Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%",""
"SDG Indicators","South Georgia and the South Sandwich Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%",""
"SDG Indicators","South Georgia and the South Sandwich Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%",""
"SDG Indicators","South Georgia and the South Sandwich Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%",""
"SDG Indicators","South Georgia and the South Sandwich Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%",""
"SDG Indicators","South Georgia and the South Sandwich Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%",""
"SDG Indicators","South Georgia and the South Sandwich Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%",""
"SDG Indicators","South Georgia and the South Sandwich Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%",""
"SDG Indicators","South Georgia and the South Sandwich Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%",""
"SDG Indicators","South Georgia and the South Sandwich Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%",""
"SDG Indicators","South Georgia and the South Sandwich Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%",""
"SDG Indicators","South Georgia and the South Sandwich Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%",""
"SDG Indicators","South Georgia and the South Sandwich Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%",""
"SDG Indicators","South Georgia and the South Sandwich Islands","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%",""
"SDG Indicators","South Sudan","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%",""
"SDG Indicators","South Sudan","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%",""
"SDG Indicators","South Sudan","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%",""
"SDG Indicators","South Sudan","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%",""
