Domain,Area,Element,Item,Year,Unit,Value
"Credit to Agriculture","Tunisia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2003","index","0.672456"
"Credit to Agriculture","Tunisia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2004","index","0.618845"
"Credit to Agriculture","Tunisia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2005","index","0.66703"
"Credit to Agriculture","Tunisia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2006","index","0.626705"
"Credit to Agriculture","Tunisia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2007","index","0.598023"
"Credit to Agriculture","Tunisia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2008","index","0.628711"
"Credit to Agriculture","Tunisia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2009","index","0.573696"
"Credit to Agriculture","Tunisia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2010","index","0.615758"
"Credit to Agriculture","Tunisia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2011","index","0.543388"
"Credit to Agriculture","Tunisia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2012","index","0.486777"
"Credit to Agriculture","Tunisia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2013","index","0.784976"
"Credit to Agriculture","Tunisia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2014","index","0.502989"
"Credit to Agriculture","Tunisia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2015","index","0.437555"
"Credit to Agriculture","Tunisia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2016","index","0.483162"
"Credit to Agriculture","Tunisia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2017","index","0.464485"
"Credit to Agriculture","Tunisia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2018","index","0.400622"
"Credit to Agriculture","Tunisia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2019","index","0.411666"
"Credit to Agriculture","Türkiye","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","1999","index","0.693332"
"Credit to Agriculture","Türkiye","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2000","index","0.841481"
"Credit to Agriculture","Türkiye","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2001","index","0.779376"
"Credit to Agriculture","Türkiye","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2002","index","0.666318"
"Credit to Agriculture","Türkiye","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2003","index","0.612627"
"Credit to Agriculture","Türkiye","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2004","index","0.359349"
"Credit to Agriculture","Türkiye","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2005","index","0.249972"
"Credit to Agriculture","Türkiye","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2006","index","0.113967"
"Credit to Agriculture","Türkiye","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2007","index","0.084404"
"Credit to Agriculture","Türkiye","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2008","index","0.075762"
"Credit to Agriculture","Türkiye","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2009","index","0.060381"
"Credit to Agriculture","Türkiye","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2010","index","0.04137"
"Credit to Agriculture","Türkiye","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2011","index","0.049299"
"Credit to Agriculture","Türkiye","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2012","index","0.044362"
"Credit to Agriculture","Türkiye","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2013","index","0.028202"
"Credit to Agriculture","Türkiye","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2014","index","0.010711"
"Credit to Agriculture","Türkiye","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2015","index","0.007972"
"Credit to Agriculture","Türkiye","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2016","index","0.00398"
"Credit to Agriculture","Türkiye","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2017","index","0.004261"
"Credit to Agriculture","Türkiye","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2018","index","0.003798"
"Credit to Agriculture","Türkiye","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2019","index","0.004788"
"Credit to Agriculture","Uganda","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","1998","index","0.539838"
"Credit to Agriculture","Uganda","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","1999","index","0.41308"
"Credit to Agriculture","Uganda","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2000","index","0.34669"
"Credit to Agriculture","Uganda","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2001","index","0.279174"
"Credit to Agriculture","Uganda","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2002","index","0.349505"
"Credit to Agriculture","Uganda","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2003","index","0.410359"
"Credit to Agriculture","Uganda","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2004","index","0.419095"
"Credit to Agriculture","Uganda","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2005","index","0.361054"
"Credit to Agriculture","Uganda","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2006","index","0.343771"
"Credit to Agriculture","Uganda","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2007","index","0.382914"
"Credit to Agriculture","Uganda","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2008","index","0.283173"
"Credit to Agriculture","Uganda","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2009","index","0.185862"
"Credit to Agriculture","Uganda","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2010","index","0.292422"
"Credit to Agriculture","Uganda","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2011","index","0.274212"
"Credit to Agriculture","Uganda","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2012","index","0.287435"
"Credit to Agriculture","Uganda","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2013","index","0.334415"
"Credit to Agriculture","Uganda","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2014","index","0.396024"
"Credit to Agriculture","Uganda","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2015","index","0.422512"
"Credit to Agriculture","Uganda","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2016","index","0.441382"
"Credit to Agriculture","Uganda","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2017","index","0.499288"
"Credit to Agriculture","Uganda","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2018","index","0.585921"
"Credit to Agriculture","Uganda","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2019","index","0.654008"
"Credit to Agriculture","Ukraine","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2002","index","0.508819"
"Credit to Agriculture","Ukraine","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2003","index","0.650346"
"Credit to Agriculture","Ukraine","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2004","index","0.576851"
"Credit to Agriculture","Ukraine","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2005","index","0.655208"
"Credit to Agriculture","Ukraine","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2006","index","0.67947"
"Credit to Agriculture","Ukraine","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2007","index","0.627372"
"Credit to Agriculture","Ukraine","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2008","index","1.008164"
"Credit to Agriculture","Ukraine","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2009","index","0.858774"
"Credit to Agriculture","Ukraine","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2010","index","0.769895"
"Credit to Agriculture","Ukraine","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2011","index","0.731784"
"Credit to Agriculture","Ukraine","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2012","index","0.778641"
"Credit to Agriculture","Ukraine","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2013","index","0.716099"
"Credit to Agriculture","Ukraine","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2014","index","0.699661"
"Credit to Agriculture","Ukraine","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2015","index","0.509716"
"Credit to Agriculture","Ukraine","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2016","index","0.574431"
"Credit to Agriculture","Ukraine","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2017","index","0.706242"
"Credit to Agriculture","Ukraine","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2018","index","0.776009"
"Credit to Agriculture","Ukraine","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2019","index","0.918222"
"Credit to Agriculture","United Arab Emirates","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2000","index","0.586536"
"Credit to Agriculture","United Arab Emirates","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2001","index","0.520274"
"Credit to Agriculture","United Arab Emirates","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2002","index","0.354593"
"Credit to Agriculture","United Arab Emirates","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2003","index","0.24518"
"Credit to Agriculture","United Arab Emirates","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2004","index","0.234994"
